Source,Beer,Rating,Review
Popular,Head Hunter,4.35,"On tap, pours a clear, light gold. Smell and taste are packed with citrus, pine, and a bit of earthy herbs. Nice but not overpowering bitterness in the finish. Great beer."
Popular,Head Hunter,4.46,"CANNED ON 06/04/21 on bottom rim of can.

A: Light amber hue with 2-finger off-white frothy, rocky head with excellent retention and crusty thick lacing.

S: Absolutely delicious aroma of pineapple, guava, passion fruit, pine, and grapefruit with a hint of medium caramel

T: The dank, piney, resinous aspects of the flavor are much more prominent but blend well with the fruitier qualities of grapefruit, pineapple, and guava. The caramel character is a bit stronger than I like but it works fine with the resinous character. Bitterness is strong. Clean, minimal ester profile. Alcohol is evident on the aftertaste.

M: Medium-bodied, creamy feel with a very dry finish.

O: A well-crafted WCIPA -- less caramel malt character in the aroma and flavor and this is a top 5 overall for me."
Popular,Head Hunter,4.46,"Poured from a 12 oz can into a tulip glass.

Beautiful straw color with a finger and a half of white head.

Smell of pineapple and stone fruit.

Taste follows the nose, with a nice bitter bite on the end.

An almost perfect example of a West coast IPA.

I can not recommend enough!!!"
Popular,Head Hunter,4.83,"Pours a beautiful clear orange color with two fingers of sticky white head. Incredible lacing.
Aroma of pineapple, mango, grapefruit, orange peel and caramel.
Taste is very well balanced between malt and hops. Orange, grapefruit, mango. Caramel sweetness. Finishes piny and bitter. So many flavors working together.
This is a beautifully crafted beer that is one of my favorites."
Popular,Head Hunter,4.4,Golden straw yellow look. Leaves about one finger of white head and nice lacing as it goes down. Smell is resinous pine and tropical fruit. Taste follows the nose. Pine and citrus with a nice cracker like finish. Feel is medium body with medium carbonation. Overall this beer is world class. It’s reputation is well deserved
Popular,Head Hunter,4.34,"Poured into grip shaped goblet: color is gold, transparent, head is off white with fine bubbles, presenting 1 finger thick and then dissipating to thin top with some lacing.

Smell is big hop notes of pine, grapefruit pith, lighter tropical fruit, then toasted malt not overly sweet but present and backing the hops.

Taste is pine, grapefruit, mixed tropical fruit, toasted malt, pale malt, lighter notes of orange and caramel with some warmth.

Mouthfeel is moderate carbonation, moderate sweetness, firm bitterness, slight drying.

Overall an excellent ipa with great malt/hop balance for an ipa and notable pleasant hop/malt flavors."
Popular,Head Hunter,4.25,"Poured into a tall clear pint glass. Appearance is a clear copper color, with more than a finger's worth of white head. Good retention and lacing.

Aroma: pineapple, mango, citrus and a hint of pine, caramel, orange, grapefruit, and honey.

Taste is hoppy, piney, and fruity. Really tasting the pine and grapefruit, and the sweetness is mainly from the oranges, mango, honey, and even tasting some tangerine. Body is medium and somewhat chunky."
Popular,Head Hunter,4.99,First ever can yesterday. The smell is amazing and intensifies when poured. The look is what you would expect with a lovely head. Taste is amazing all the way thru the glass and mouthfeel spot on. Overall OUTstanding ipa.
Popular,Head Hunter,4.27,"poured from a can dated 2/22

Appearance is crystal clear copper/amber thick fluffy head that reduces to a thin veil light lacing

You can smell the fruit aroma as it's poured, pineapple, mango, citrus and a hint of pine

Taste is full, hoppy and fruity as the nose, notes of pine and floral

mouthfeel is big, medium carbonation, it runs prickly to astringent to a dry finish that hangs on in your throat,

Overall this is a crisp clean refreshing beer, not a sipper"
Popular,Head Hunter,4.74,"GREAT beer. Copper/caramel color. Head is typical white, with great lacing. Nose is pungent with hops. Taste is delightful. Slight citrus with even more slight fruit flavor. Feel has a nice bitter bite and aftertaste that almost grips the backside of tongue."
Popular,Hazelnut Brown Nectar,4.07,"From a can into a pint glass. Pour has a vibrant, slowly receding head of light biege foam that tops a fantastic amber brown body that is generally clear but with uniform particulate throughout. Scent has the pretty typical nuttiness of a brown ale with sweeter notes of toffee and hazelnut rounding it out (and almost wholly avoiding the sometimes bitter scents of a brown ale). Taste is an incredibly well balanced blend of subtle nuttiness and hazelnut with a just a smidge of bitterness peeking out. Feel is very smooth with a pleasant aftertaste that follows the taste well. An all around excellent fall beer that is very, very drinkable."
Popular,Hazelnut Brown Nectar,4.26,"This one I really like.

Poured a deep reddish auburn with a tan head that didn't last that long, but overall it still looked good in the glass.

Aroma and taste lived up to the hazelnut hype, and even the nectar part, as the feel was a bit thick and went down with a great deal of satisfaction.

This one had a nice complexity between hops, malt and hazelnut. I will absolutely buy it again. It was also nice to have an English brown ale, as this style is not very common in South tx"
Popular,Hazelnut Brown Nectar,4.4,"First, this is a well carbonated beverage. But it doesn't produce a ridiculous amount of beer head. In fact, the lightly biege head is very modest, although somewhat enduring. The brew itself is a solid brown color that's opaque, but far from murky. The aroma is malty and the described hazelnut addition is definitely subdued. That aspect isn't even in the initial taste. But then, as the brew lingers toward its finish, the hazelnut explodes. This is a truly unique drinking experience and a good one, should you like hazelnuts. As a brown ale there's no expectation of hoppiness and this is true to that style. That this can convert a mild malt character into one with such a hazelnut infusion is admirable. This may be another limited audience brew, but it's a great choice for anyone that likes their brown ales with a hazelnut flavoring. This best part, it adds a nutty aspect without any additional sweetness."
Popular,Hazelnut Brown Nectar,3.84,"Pours a deep amber hue with a robust tan head.
Some mild hop scents. Not much aroma.
Good malty, roasty tones.low bitterness.
Nutty and I get a bit of caramel too.hazelnut is there also.
Smooth with low carbonation.
Good offering from rogue, drink with bread pudding."
Popular,Hazelnut Brown Nectar,3.8,"Poured moderately hard from a can into a snifter glass, forming a couple fingers of tan head. Head soon faded to nothing. Translucent orangey-brown color. Smell is definitely hazelnut, but not super strong. Taste is some hazelnut and roasty undertones. Tasty and mild. Pretty strong carbonation and light bodied. Not bad overall, an easy drinking hazelnut porter."
Popular,Hazelnut Brown Nectar,4.19,"Very slightly hazy mahogany brown color with a nice moderate tan head that retrains well but produces very little lacing.
The aroma is warm fresh bread, slightly sweet malt and just a hint of nuttiness.
The taste is light sweet malt, biscuits, a touch of brown sugar and nicely light hazelnut with just enough floral hops for a nicely balanced overall flavor, nothing overpowering or too understated
The body is light/medium and very smooth with mild carbonation.
Overall, just a really pleasant brown ale, very nice."
Popular,Hazelnut Brown Nectar,4.26,"Nutty: my favorite.

L- On the pour I got a 1finger head, as I drink there is light lacing. It is a deep reddish brown and the beer is almost hazy which is interesting, hopefully normal, but kinda cool.

S- the hazelnut flavor definitely comes through and it compliments the yeast they used nicely. Not a lot of hops on the nose, but that's kinda the point.

T- A warm (feeling/tasting) malty tidal wave of flavor dissipates into a pretty subtle hazelnut flavor with very light bitterness that also reminds me of a nut, not a lot of hops again.

F- the feel is mostly consistent and overall enjoyable but if you think about it there is a slick lens that comes right before a dryness but that's quite easy to move past

O- the flavor profile carrys this beer into nut brown ale stardom, as the hops from american craft brewing remove some of the nutty qualities from this english style. Sam smith still beats them out, but this is much more accessible and attractive to modern audiences."
Popular,Dark Lord,4.42,"Pours a deep dark brown with moderate cappuccino head that dissipates fairly quickly leaving a thin ring around the edge of the glass.

Big aromas that burst from the bottle upon opening. Sweet milky coffee, dates, stewed fruits. A little charred food sits in behind.

Sweet vanilla hits the tongue first. It’s followed by coffee, much milder dates/figs/raisins. The sweetness stays for the duration, but isn’t over the top or unwanted. Again, in the background there is a charred food/ashy quality that I like. Not boozy in the least.

This is a big bodied beer. Thick without verging too far into syrupy territory. Long finish.

I really enjoyed this beer I’ve heard about for so long. Very glad to have tried it."
Popular,Dark Lord,4.34,"2015 maroon wax. Black with small head. Nose has umami notes, charcoal grill in a good way. Taste more chocolatey and sweet, molasses, booze, fig, cocoa powder. Big body and low carb. 7 years old and amazing."
Popular,Dark Lord,4.59,"2016 version - one of the best stouts I’ve had in a long while. Smooth, a unique taste, and a perfect mouthfeel. I immediately want to put out my own feelers to get more variants to try, and some fresher versions to compare with this most excellently 6 year aged version."
Popular,Dark Lord,4.38,"2019 vintage.

An aggressive pour resulted in a small amount of short-lived head that once gone left behind a cool looking swirl. Nice legs. Color is dark brown with a hint of light showing through around the very edges.

Aroma is fantastic and bursts from the glass. It's sweet with plenty of vanilla. There are some underlying notes that I'm having trouble distinctly naming, but they add a nice depth to the aroma.

Taste is really nice, and quite complex. There's a roastiness that wasn't apparent on the nose, with the vanilla & sugar present but well balanced. Hints of fig lurk in the background. Overall, it's plenty sweet but hovers just under the threshold where it would be too much. Feel is medium full. Very smooth, and low carb. An easy sipper.

Overall, this is excellent."
Popular,Dark Lord,4.24,"2020 Vintage

Pours pitch black, oily and viscous. A thin, weak mocha colored head forms on the beer momentarily before dissipating leaving no residual head behind. The head retention is not great, but otherwise its a nice looking beer. The aroma on this is interesting. Initially I got dark fruits when I poured it - lots of prune, raisin and even some port, along with a lovely vanilla note. As Im sitting here sipping it, I am getting much more of this umami, almost soy sauce aroma on this one. Now that I have got that on the brain I cannot shake it. That being said, there are some notes of roasted malts, barley, coffee, and vanilla. There is a certain sweetness to the beer that is clearly present on the nose.

The taste is very complex with a lot going on with this beer. So there are the notes of roasted malts, with notes of dark fruits - prunes, raisin, port wine - all coming in. There is a surprising level of sweetness to this beer that accentuates those fruity notes. As those move across the palate there are notes of fruity coffee, and some piney hops. The finish is where that umami/soy character on the nose comes in on the flavor. The finish then has that umami soy with a slight salty note - although that may just be my mind playing tricks on me from that soy flavor. There is a moderate bitterness on the finish as well with some light piney notes. Feel is medium bodied but rather viscous. Moderate carbonation.

Overall a complex and delicious Russian imperial stout from Three Floyds. I can certainly see why this beer earned the reputation it enjoys in the craft beer community. That being said, I can also see why it does not have the same cache it once had. Its an old school beer that just does not seem to fit in the current stout trends. Thank you so much @ovaltine for sharing this one with me."
Popular,Dark Lord,4.42,"2020 in 2022, 4.4
Look 4.75 Black and thick with a big tan head and lacing
Smell 4.25 very faint chocolate coffee and a slight roasted malts
Taste 4.5 chocolate caramel vanilla coffee with a slight roasty malts
Feel 4.5 pretty full body with a very slightly carb
OVerall 4.5 tasty

2017 in 2021- 4.29
Look 4.5 Black and thick with a big tan head and lacing
Smell 4.25 sweet chocolate caramel coffee and a slight rasted malts
Taste 4.25 chocolate caramel coffee with a slight roasty malts
Feel 4.5 pretty full body with a very slightly carb
OVerall 4.25 tasty"
Popular,Dark Lord,4.86,"Green with sparkles wax - 2017 - enjoyed July 2021.
Poured pitch black with a burnt coffee color head and lacing. The aroma was milder than expected but still very good; malts and coffee and dark cocoa, no hops found.
The taste was able to meet my elevated expectations. Of stouts I have had, I don’t think that I have had one better and I’m not sure I’ve had it’s equal. All the malts and coffee and cocoa (flavors from the malts and hops as no additives were used to my understanding) merge into a flavor that fills your mouth and makes you want more.
The feel was excellent, a bit thinner than I expected but that was when I still thought it was BA, which it apparently isn’t.
OA - outstanding stout. The only knock is that it’s so freaking hard to get."
Popular,Dark Lord,4.43,"Thanks to @ovaltine from NBS BIF #13: Peninsular Envy 2

Black wax wrapped label = 2020  bomber poured into a Surly Snifter

L: pours thick black and gets darker in the glass 2 finger strong tan head
S; no hops, coffee and chocolate flavors are the stars, with out going over to the burt /roasted side

T: carry over no soy sauce with dark semi-sweet chocolate notes
F: coats the tongue full but not oversweet

O: lived up the hype and well-done stout, only Knock a hop king like 3 Floyds would have liked to smell/taste some hops"
Popular,Dark Lord,4.14,"2020 Vintage.
Super creamy, full body, tons of chocolate and roasted malts. Coffee note is mild in both aroma and taste. No soy sauce anywhere; super smooth, thick, oily and full body. No alcohol burn but a nice warmth on the finish. This bottle was only slightly aged but I still have a 2nd in the cellar which I'll age for many more years ;)"
Popular,Dark Lord,4.76,"2020 bottle purchased from a private collection for $25. Super excited i found it. I like the mystique surrounding this beer. Only available once a year. Only available at the brewery in Indiana. Rated super highly. Many derivative versions that are also rated highly, if not higher and single bottles that trade for hundreds of dollars in private circles on the internet. The multicolored waxes that adorn each year's vintage. The black wax that adorns mine. It's my son's birthday, so that seems like a good occasion to drink it.

Poured out a heavy dark brown, nearly black, with a creamy one inch head that dissipates into a ring around the glass. Scents of dark raisins and other fruits, a bit of vanilla. The smell isn't very strong, rather on the weak side so i had to swirl my glass several times to release the aromas. Upon sipping, I'm greeted by raisin and rich sweet chocolate, and a bit of cherry. Perhaps a chocolate covered cherry. Notes of char and leather are present. Coffee is used in this brew but it's not too strong. The brew is mostly a sweet wash, with just a little bit of bitterness to balance it, hovering on the back end as it washes down my throat. Dark Lord is thick and syrupy, just the way I love my stouts, and sticks to my lips, sweetening them long after the swallow. Overall this is a beer to enjoy as a meal in and of itself, as it is hearty and rich, bold and strong at 15%ABV.

I've read that this stout was there before stouts really came into their own, and that the overall field has risen to meet the standards this beer once set. It's better than some stouts, like i like it better than Old Rasputin, but in fact it is comparable in overall savory flavor to some Hoppin Frog stouts like TORIS. So while once upon a time some may have journeyed far and wide to experience this flavor, i think one can obtain beer just as good as this without searching too far from home. However, what an experience! And I feel like I've now joined a secret club. The Dark Lord club."
Popular,Dark Lord,4.22,"Bottle, 2009 vintage, kindly shared by gunnar. Black colour, hardly any head. Aroma of heavily roasted malts, dark chocolate, coffee and liquorice. Intense flavour of roasted malts, coffee and liquorice."
Popular,Dark Lord,4.16,"Thank you eppie82 for this one!

2019 Vintage (purple/glitter wax) poured into a balloon stem at 50°F.

Pours a deep cola brown - fairly fluid, abd sitting coal black in the glass, with no real head. A swirl forms a dark brown collar and some cling along the glass.

Nose: Big, bold roast lends some baker's chocolate, cacao, burned toffee, brown sugar, and a deep, almost savoury character. Yes, I understand where the ""soy sauce"" descriptor comes from. A bit of a meaty character, with some char and marmite, but this seems to be a product of the heavy roast. Some underlying dried cherry dark fruit. Definitely unique.

Palate: Before I start, I will say that the savoury soy sauce note is strictly limited to the aroma. It doesn't show up here. Moving on. A few things stand out first. One, this stout is sweet. Very sweet. That unique concentrated cane flavour of the Indian sugar is present, along with the sweetness. Lots of sweet, tarry molasses, brown sugar, and even a blackstrap rum thing going on. The vanilla is definitely lending character, but not like a ""vanilla stout"" - it's tame, identifiable, and well-balanced. I'm not getting any coffee. The malt itself is so classically Russian, with big, super dark roast, earthy char, and all those bold roasty notes. The hops are also very old school, with earthy, leafy bittering hop character meshing with the roast. Approaching the finish, vanilla fades, and the blackened roast and earthy hops take over, pushing some sweetness out, lending some earthiness and char, but very little bitterness. The finish highlights this, with a touch of molasses.

Mouthfeel/Body: While it didn't appear so on the pour, wow is this one fudgy. Full-bodied, heavy, thick, and chewy, while not crossing the line into syrup territory. It isn't close to BBT or Assassin thick, but it's certainly in that same vein of luscious and fudgy. There's actually some nice, fizzy, albeit fine effervescence that pokes through a bit. Definitely some residual stickiness.

Overall: This is an interesting stout. Today, we're inundated with all of these mega pastry stouts brewed with half a bakery. While there are ""adjuncts"" in here - vanilla, coffee, and Indian sugar, those flavours are dialed way back, to the point of almost feeling like a plain stout. It's the sweetness that really stands out. On top of that, it's the only dessert stout I've had that retains that classic Russian Imperial flavour profile, and that's unique. Picture a dessert Russian Imperial Stout. If that sounds good, then this will likely deliver."
Popular,Dark Lord,4.29,"Very solid Russian Imperial. Definitely not the whale I chased, but very solid either way. A bit of an odd aftertaste, but enjoy the front forward and solid."
Popular,Dark Lord,4.71,"I love this beer. The old school whale. I still want to drink it and I still open these up for special occasions. I do think it's not the best fresh, so it's always nice to have older years on hand to drink."
Popular,Dark Lord,4.61,"Some people call this Soy sauce, which I cannot agree to at all. Even the bass beer itself is really really good. Tons of everything and obviously very great balance. (having said that, you oughta try one of the DL variants!)"
Popular,Dark Lord,4.38,"2020 vintage sampled day 2 of availability. Nose is prominent malty roast and dark chocolate, light coffee. No soy notes like some people mention in previous years. A bit thinner than past years, but still oily thick in feel and appearance. Flavors are actually discernible when fresh: char, malt, molasses, vanilla, coffee on the finish. Not a sugar bomb like it has come to be known for."
Popular,Shiner Bock,2.91,"Truth in advertising here, almost to a fault. Copperish color, a tad off whit foam head that disappeared within a minute or so. N lacing. Aroma was soapy (hence the clean, crisp taste?). Taste was muted of any dominate ingredients. Easy drinking, then n feel. Would drink another if offered, doubt I will purchase again."
Popular,Shiner Bock,4.98,"A great Texas-take on a German-style beer, which is more lager, than a traditional German Bock beer. Lacing was decent. Smell was very much bread-like and malty and not at all hoppy. Goes down smooth and easy. If you're looking for a more medium body beer that is great to enjoy on a hot day.... this is your beer. And yes.... every drop is still very much brewed in Shiner, Texas. Their brewery tour in Shiner is pretty cool."
Popular,Shiner Bock,3.79,"Undated bottle. Nice clear dark ruby with a brief off-white head. Tastes a lot like a lager, but with roasted malts and a bit of caramel. Mouthfeel is light and fizzy. No bitterness in the taste or in the finish. Overall, an easy-drinking ""lite"" American take on the style."
Popular,Shiner Bock,3.68,"Poured from an undated 12 oz. bottle: beautiful, clear garnet red with a quickly receding, foamy white head.

The aroma is somewhat subdued with ""lager-like"" aromas of spicy malts and faint hops.

Of course, the first thing that comes to mind is that this is quite light and subtle to be an authentic ""bock"" beer that tends to be full-bodied and somewhat thick; however, this is a good ole American style version that is a thirst-quencher for hot summer days in Texas as well as the rest of the USA. The initial flavor is slightly tangy with malts and hints of molasses. The hop complement and zesty carbonation keep this one refreshing and quaffable. I almost detect a little rye in the aftertaste. At 4.5 % ABV, this one has a lot of flavor. The body is thin and the carbonation is quite high with a slick mouthfeel. I should drink this more often. Good buy from Wal-Mart."
Popular,Shiner Bock,3.94,"Better than most of the macro brews, but firmly in the macro brew camp. Definitely hits the spot after a day fishing (one of my go to beers for that)."
Popular,Shiner Bock,3.2,"Poured from a 12oz bottle, undated

On the pour a relatively weak 1 finger head forms then dissipates to a ring around the glass. Despite that lively carbonation ensues. The color is darker than amber, solidly brown and crystal clear. Some lacing tries to form a few sips in, but fails.

Aroma is quite light with a decent amount of generic, yet clean lager smell. No hops are really present, which is expected, and some sweet dark malts hide in the back with a vague caramel vanilla note and offset the relatively bright and almost tart lager note. However the aroma is very mild almost bland. Nothing off though.

Flavor follows the smell, but brings more malts with less sweetness. Lager character dominates this beer with malt being more of a background experience, however it is present. Relatively light, and the flavor isn't all that dark or complex.

Feel is easy to put down, but not really a bock. Very light and more like an American lager. In that category however this would do very well. It's light but still maintains body and doesn't just disappear. Nice and bubbly with a decent bite. Still bigger than coors or bud, but nowhere near a real bock.

Overall this is a good beginner beer, to bring someone over from only drinking light colored non hoppy lagers to the darker side of things. Also good for someone who likes lagers and dark beers (mostly lagers) and just doesn't want to think too much. Not complex and closer to an American lager than a bock despite the color. More yeast driven than malt driven, but clean and nothing bad about it other than lack of complexity and inspiration."
Popular,Shiner Bock,3.11,"Keeping in mind that this is an American Bock, and not a European style, expect this beer to be less aggressive on all counts.
A medium brown color, light tan head that doesn't last very long. Bubbly, like a soda.
Nose is light malt, no hops at all, which is actually good for the style.
Taste is a light roasted malt flavor with some raisin-like aftertaste. Just the slightest hint of hop bitterness but no hop taste at all. Very, very light body. Too much carbonation for my liking.
Judging this for what it is, it's an okay American bock."
Popular,Shiner Bock,3.58,"L - Poured from a draft into pint glass. One finger light off white head. Deep amber color. Clear with no inclusions. Some lacing that fades quickly.

S - Sweet bready malt up front. Some caramel notes

T - Some bitterness up front, but the maltiness takes center stage. Fades quickly. The malt flavors seem like a little caramel and a faint scent of roastiness.

F - Medium to thin mouthfeel. Light carbonation from the draft pour

O - As a Texan, I’ve had this many times, but this is my first time since trying more beers for review. The taste is good, but being a bock, the expectation is for “more.” More flavor, stronger flavors, etc. It’s fairly mild overall, but that means it’s easy to drink. Like a lot of the regionally famous beers, it’s highly easy to drink a lot of them. It definitely in my regular rotation, and I’d recommend checking it out just to see what another regional standard tastes like."
Popular,Shiner Bock,4,"Undated bottle; drank 2/9/22 @ the Yarchives.

See-through orange/brown appearance.

An even pour yielded a big eggshell head; decent lace.

Acorn, mild caramel & faint cream notes in the nose.

Creamy, medium mouthfeel.

Acorn & faint raspberry flavors up front; cream & faint hop bite notes in the nose.

A tasty beer. I'd have another."
Popular,Shiner Bock,2,"flat watery boring amber light lager. not a bock. Not that good. For people who like boring, forgettable swill. Basically a darker colored Yuengling, but more boring."
Popular,Shiner Bock,3.07,"12 fl. oz. bottle, in the Houston tent at the ONS 2008, Stavanger. Brown colour, moderate creamy head. Moderate but pleasant aroma of malts, hints of caramel. Fizzy mouthfeel. The flavour is moderately malty and bready without any offensive sidenotes, but not exciting either."
Popular,Shiner Bock,4.46,"All the damn beer snobs on here make me laugh. People complaining there isn't enough alcohol content to it, but you can see what it is BEFORE you buy it. Utterly ridiculous. People sound like they are reviewing a freakin cabernet or something. IT'S BEER FFS. Get over yourselves. This is a great beer. Very enjoyable. If you don't like it, great. Move on and buy something else. Idiots on here. I'm tired of them."
Popular,Shiner Bock,3.13,"Pours a crystal clear mahogany, half-inch off-white head that quickly fades, minimal lacing. Nose is light straw, lemon cleaner, and light roast as it warms - nothing objectionable, but nothing too prominent, either. Taste is a bit more expressive with light toffee sweetness, bread crust, and dark fruit. Mouthfeel has some chew but still drinks on the lighter side. Nothing off or offensive - just solid and sessionable."
Popular,Shiner Bock,3.34,"Feel is the main drawback here. Poured from the can into a Tulip, I got a slight metal taste like once so I don't think thats really a thing. Malty ish but not much doing. I got the sixer for less than $7.50 so that's sick but yeah.....some how also seems to get more light in feel as I get through it. This tastes like ""beer"" more than a bock if that makes any sense.


The feel seems to be better hella cold right out the can to me now lol idk dude"
Popular,Shiner Bock,3.2,If you like tangerines this is for you. It’s basically flavored vodka in beer form so if that suites you go for it no shame in that I just like spiced Christmas beer. Just know going in if it’s your first time that this isn’t a traditional Christmas beer unless you grew up on it. This definitely feels like a classic just not for me
Popular,Tripel Karmeliet,4.74,"Takes you right back to Belgium.
Fruity malty and spicy dark golden colour with carbonation and a full bubbly head. Rich and complex but still refreshing."
Popular,Tripel Karmeliet,4.71,"If you know mainly American made Tripels, well, this one is on another level. Extremely rich, smooth, with a luscious, almost fruity aroma and flavor. Priced like a nice wine, but well worth it for an occasional indulgence."
Popular,Tripel Karmeliet,4.45,"Poured from just under fridge temp from a 750ml bottle. Pours a semi-opaque yellow/orange with a LOT of gorgeous head. It takes several minutes for the voluptuous head to recede. The nose is spectacular. An earthy orange, wheat, yeast, marmalade, honey, apricot, and banana. How - very exciting!

The taste is incredible. Sweet toffee, marmalade, apricots, peaches, pineapple, Belgian yeast, orange, candy malts, and banana. This is quite different from many other tripels that I have tasted. Almost entirely sweet without any bitterness. Not too sweet though.

The mouthfeel is fairly light and somewhat dry. Overall, this is probably my favorite tripel to date. Can't wait to have another!"
Popular,Tripel Karmeliet,5,This triple is probably one of the most Unique because it’s made from grain three types of wheat grain gives it a flavor of sweet wheat beer with a kick! Love it!!
Popular,Tripel Karmeliet,4.41,"Tall, white head from a VERY gentle, drizzle down the side pour. Audible fizziness as I pour, almost like a soft drink. Very good retention leaving sticky lacing (and a nicely laced empty chalice). Slightly hazy golden body, heavily carbonated.

The aroma is not too strong, but sweet. Bubblegum, and a bit of banana.

The flavor brings the tastes promised by the aroma, sweet bubblegum and banana. The middle has very slight bittering, which does not last into the finish. Behind the already mentioned flavors is a lightly tart fruitiness, perhaps pear (hard to tell) along with a semi-sweet component - perhaps even vanilla - and floral. The finish is creamy and smooth, with an aftertaste of smoothness, maybe from the soft carbonation that is hard for me to describe, spreading out on the tongue. This aftertaste is exquisite!

The mouth feel is quite smooth (yeah, I keep using that word), with a gentle carbonation on my tongue. Moderate body.

Karmeliet is malty, smooth, and yet heavily carbonated with a huge creamy head, not very (if at all) spicy, several sweet components to the flavor without ever entering cloying territory and finishing only semi-sweet. The feel of the aftertaste is, as I stated above, exquisite. Wow!

An excellent tripel!"
Popular,Tripel Karmeliet,4.02,"A cloudy orange hued straw color, super bubbly big soapy bubble head. Dissipated relatively fast to a thin layer of opaque white.

Nose is very banana, bubble gum forward, has an almost bread like quality to itself, a touch of something refreshing like apple.

Taste is similar to the nose with all the same parts except the refreshing appleness is more noticeable and on the finish.

Medium body but it drinks very light, the carbonation is big when it hits the tongue, almost bubbles up the whole mouth. A really nice minor acidity on the finish."
Popular,Tripel Karmeliet,4.52,"Clear, light golden body; lots of fine carbonation; immensely thick and billowy white head; incredibly dense, thick and sticky rings of foam. Outstanding fruity aroma and pleasant esters; floral notes; candi sugar; peach and green apple. Delicate honey and fresh cut fruit on the palate; moderate sweetness; mild spiciness, cloves primarily but also hints of nutmeg and cinnamon; light bitterness; slightly phenolic. Medium body; light velvet feel; dry mouthfeel overall.

What a fine tripel! Gorgeous appearance and aroma with a fantastically complex and balanced flavor profile.

Pouring temperature: 54 °F; bottling data: 06/04/23E (neck label)"
Popular,Tripel Karmeliet,4.48,"Wonderful triple. Pretty much the industry standard for the style. Only the monks can do it better.

Full menagerie of banana, spice, fruit goodness countered with the peppery yeast and strong malt. Wheat is detectable, and the oats must contribute to the body.

This tripel leans into the subtleties without hitting the Trappist level of nuance. Great beer"
Popular,Tripel Karmeliet,4.29,"Honey/peach/gold colored with a tall foamy head which dissolves into a long lasting thick film and the aromas of sweet malts, some lemon, some honey, flowers, and mild banana.

Smooth rounded sweet malts with some apple, banana, clove, citrus zest, and honey

A fizzy mouthful that finishes with a clean peppery bite and a slightly pithy aftertaste

A truly excellent example of the style"
Popular,Tripel Karmeliet,4.33,"Poured from a 330ml bottle into a Boulevard Smokestack Stemmed Tulip.

The beer pours a clear golden yellow with about three fingers worth of fluffy white head that recedes slowly leaving behind bits of spotty lacing

The nose is grainy and yeasty with notes of lemon zest, banana, a slight bit of spice and just a hint of floral hops

Similar to the aroma the flavor is biscuity and zesty with notes of banana and yeast. There are also hints of spiciness and light fruits. Medium bodied and well carbonated with a sticky finish

Overall this is really quite a nice beer, deceptively easy to drink for the 8.4% abv."
Popular,Tripel Karmeliet,4.82,"11.2oz bottle

Life can be an utter nightmare, devoid of pleasures and amounting to nothing more than a rigorous course of turmoil for damned souls, so once in a while you need a reminder that there might be more to this realm, and this is one such reminder, in beer form. Looks like a snowglobe, filled with various films and floaters. Smells like warm grain and banana. Powdery feeling, dry, banana and clove and honey, sweet but w/ burps of fuel sitting at 8%. Thanks for the brief reprieve you Belgian wizards"
Popular,Summerfest,4.31,"Poured into shaker pint. Pale whitbierish gold, thin white head.

Grassy hops in the nose with a hint of citrus.

Taste follows with some biscuity malt backbone.

Crisp clean finish.

Could see this being great on a lake, as nature intended. Not a bad American pils."
Popular,Summerfest,3.98,light crisp and refreshing. definitely would drink again. not heavy at all. perfect light craft style beer. perfect for casual easy drinking. i love it a lot. one of my faves
Popular,Summerfest,3.34,"Appearance: Straw/pale gold, brilliant clarity. Head an opaque white with mid-size bubbles, lasts about 5 mins.
Aroma: White bread, toast. Light and quick.
Taste: Malt: White bread, oats/wheat, nutty, very light caramel. Hops: Floral/lemony.
Mouthfeel: Light-bodied, slick-ish feel.
Overall: Light, sessionable summer lager. Poolside beer. A little extra hop bitterness/bite than your typical. Lemony, goes well with pasta. Good by itself, inoffensive."
Popular,Summerfest,3.24,"As I sit on a rock in the shallow waters of the Pemigewasset River, I can't help but to sit an enjoy my fleeting moments of Summer with this years Summer Fest Lager. It has a pleasant golden glow that glistens like the water that runs over the white rocks. It is crisp like the brisk water that cool you off from the sun's August rays. Some earthy notes tickle your nose and you then taste this beer's lemony, malty goodness that ends with a slight bitter after taste. All in all a solid summertime lager, but nothing too fancy."
