Source,Beer,Rating,Review
Worst,Cerveza Pacifico Clara,3.21,"Poured into a pint glass from a 24oz can

On the pour a 1 finger head forms then just as fast disappears to just a thin ring of bubbles around the glass, then eventually to nothing. A good amount of lazy carbonation in a body that is a bit darker than most light lagers but still very pale.

Aroma is a bit off but not bad like some cheap lagers. Dominated by yeast with some actual complexity which is nice and some decent light malts. Any hops are very oxidized. Not bad just not great and a bit old.

Flavor is actually nice for the style I can pick out malts and hop bitterness. The yeast is also a lot cleaner in the taste than the aroma although not perfect it's pretty dang good. Some light corniness but a lot of crackery malts as well. On the front there Is a bit of cheap sourness but it fades pretty fast.

Feel is crisp if not a bit watery, but still big enough to be passable. Refreshing and easy to drink but not the lightest beer in the world, which again I appreciate.

Overall this is really good for an adjunct lager, the hops are a bit old tasting, but actually detectable, and it maintains Refreshing crispness the style should carry without being skunked."
Worst,Cerveza Pacifico Clara,3.25,"Drunk during my trip to Silao (Guanajuato, México). Usual bottle of the brand.

This beer pairs well with mexican food or any spice foods.

Look: Golden with a small white head and a small facing.

Smell: Some grains,corn, and hops.

Taste: Has a light flavor, clean flavor with some after taste. I t was very good good balance and mild mild bitterness on the back end.
Mouthful: Carbonation that doesn't fade and moderate dryness.

Overall: a good summer beer."
Worst,Cerveza Pacifico Clara,3.25,The key to this beer is how fresh it is when you buy it..It's really good fresh..The data code for freshness is the the first letter with A meaning bottled in January. Unfortunately this beer is allowed to be on the shelf forever before being pulled and by that time is skunky..If your thinking of buying it check the code to see if it is within 90 days fresh or don't buy it.
Worst,Cerveza Pacifico Clara,3.28,"Had Pacifico Clara at Papito's Grill, Madison, Miss., on draft into tumbler.

Pours straw-gold with clarity and 1/2-finger near-white head, with some retention, leaving a little scattered lace. Not unpleasant aroma of sweet corn malt, and a little fruit as warms. Flavor is moderately sweet corn, and not much else, with a little carbonation and a touch of hop spice slightly crisping the finish.

No obvious defects in this beer, which drinks a little like a soft cream ale."
Worst,Cerveza Pacifico Clara,3.09,"I had this on tap at a local Mexican restaurant. It was served in a frozen beer mug with a slice of lime on the rim, which I put in the beer.

Color is dull yellow. It has a small head that didn’t stick around. Light carbonation. Flavor was light, well balanced between malt and hops, with hints of bread and corn—and the lime went really well with it. This isn’t going to displace your favorite craft beer, but it was great ice cold with chips and salsa. I’ll enjoy it again with Mexican food in the future."
Worst,Cerveza Pacifico Clara,3.75,"""Best by August 2022""; drank 4/9/22 @ the Yarchives.

See-through dull yellow appearance.

A rough pour yielded a nice white head; a thick curtain of lace.

Fresh corn, bread & cream.

Thin mouthfeel.

Cream corn, dry pine, hint of cream. Decent enough."
Worst,Cerveza Pacifico Clara,3.09,"Poured from 24oz can into a dimpled mug. Best by September 2022.

Appearance: medium-gold, almost crystal-clear body with a finger of frothy eggshell foam and a very light apparent effervescence. Not bad, although the head subsides pretty quickly.

Smell: sweet and rather corny, with minimal hops. I do prefer this kind of beer in a can, as it has a minimal chance of getting skunked. But this beer is kind of blah.

Taste: a bit sweet and a bit corny, but neither as much as the aroma. There is actual bitterness here, too, which I like. While this might be a great beach beer, on its workaday merits it's merely an OK beer.

Mouthfeel: medium-light body with a decent carbonation and creaminess.

Overall: a perfectly cromulent sunshine beer, but not one that I would go to otherwise."
Worst,Cerveza Pacifico Clara,4.44,"I went to visit a friend, smelled a beer on him and asked what he was drinking. It smelled like nice bready malt. He handed me a cool 12 oz can of Pacifico.
Appearance, missed.
Aroma, bready malt, some sweet corn, minimal, no apparent hop aroma.
Taste - bready malt forward, with slight hop undertone. No apparent off flavors. Extremely clean fermentation..
mouthfeel, nice medium body, moderate carbonation, very well done.refreshing with no fizzy outbreak.
Overall, shockingly well made extremely economical beer. Very well done.. i’m not sure what other people had been drinking, but the can that was handed to me it was very good indeed. I would love to try this on tap!"
Worst,Cerveza Pacifico Clara,2.96,"Probably appealing originally from it's exotic ritzy language and cool label, this is more macro not-greatness. First couple sips aren't bad, but gets old quickly."
Worst,Cerveza Pacifico Clara,2.96,"Drank from a 12 ounce bottle. Scores are based on the style.

Look - The bright yellow of the label is certainly eye-catching, but it looks more like a billboard for a beer than a beer itself. Rarely do I advocate for just words and no pictures on the label, but honestly, the life preserver and other accessories pictured here act as a lot of visual clutter.

Smell - Wet dog. Nothing but. An assault on the nostrils. What is this? Absolutely vile.

Taste - Thankfully the taste is nothing like the smell. Actually fairly light and refreshing. Pretty good balance on the sweet/bitter dichotomy. Mild tone overall. As long as your sniffer doesn't catch wind of this, it's pretty good.

Feel - Could do with a hair more fizz, but it's just as thick as it should be. It lingers a few milliseconds too long, some extra effervescence would really brighten this up.

Overall - The beer tastes good. Pretty darn good to be honest. The visual appeal is mostly mediocre, but the odor is straight up offensive. Close to being a good beer, but it couldn't quite bring it home."
Worst,Cerveza Pacifico Clara,3.24,"Light thin straw color. Bready malt almost reminiscent of an Oktoberfest hits the nose. Rice as well.

Bready malt backbone with some surprisingly strong fruity notes coming through. The finish brings it down by being a bit metallic and unfortunately brings to mind college cheap keg beer. The opening notes are pleasant though.

Mouthfeel is moderately carbonated.

This beer is what it is. It’s a somewhat, sort of inexpensive beer with a better taste than a lot of American adjuncts. It’s 15.48 at my local Wal Mart, and spending an extra two dollars can get you a 12 pack of much higher quality. If this beer were 12 dollars for a 12 pack you’d have a winner. I keep it in my fridge for guests who aren’t into what they deem to be fancy beers, and for myself for a light treat"
Worst,Cerveza Pacifico Clara,2.26,This is the kind of beer that BEGS for a lime.. skunked out corn and machined out funk.. smells and tastes like a foot infection... the only saving grace is that it isn't corona
Worst,Cerveza Pacifico Clara,3.07,"12oz bottle into a pint glass. Best by April 2022, so plenty fresh.

Mixed look. No head retention at all, so no lacing. Slow streams of carbonation. The body is absolutely crystal clear, pale golden yellow

Light sweet malty aroma.

On tasting, light, clean, some malt notes, but very little taste to it.

Mouth between light and medium, finish clean, no aftertaste.

Overall, bland and inoffensive, but also clean and easy to drink.. Could pair this with any food and it wouldn't spoil your meal."
Worst,Cerveza Pacifico Clara,2.96,"Look...Very pale yellow brown with medium carbonation to low. A very light white head dissipating quickly
Smell...almost non-existent. Faint hop corn smell.
Taste...Very light citrus like lager taste. a beer recommended for salty sweet food and snacks.
Feel....Low to medium carbonation that leave a slick sweet feel that slides effortlessly down the throat.
Overall...this is beer that i consume to basically quench the thirst and i really do enjoy with food."
Worst,Bluetongue Premium Lager,2.42,"Appearance: Bright yellow with a thin white head. Minimal lacing.

Aroma: Grain, citrus, grain, little bit of burnt rubber, and did I say grain?

Taste: Pretty bland. Grain, citrus, some more grain.

Mouthfeel: Thin body, with medium carbonation.

Overall: Yawn-worthy (unless you really like grain)."
Worst,Bluetongue Premium Lager,2.51,"A: Pours a light golden color with a fair head that fades to some lacing.

S: Aroma of citrus, malt sweetness and bit of grain.

T: Taste is mild citrus with some malt sweetness and bit of grain. Mild bitterness and a clean finish.

F: Light body, crisp and refreshing.

O: Reminds me of a Euro Lager, a bit bland but goes well served cold on a hot day."
Worst,Bluetongue Premium Lager,2.07,"Pours very pale yellow and very clear with a thin head that disappears quickly.

The initial smells can only be described as grainy. There is a slight orange citrus coming through – could do with some more power on the citrus side.

The sensation of the first mouthful is surprisingly bitter, strong and heavy for a lager which is fine by me. The problem is that the initial bitterness is replaced by the metallic taste that comes through with all too many lagers.

There is plenty of carbonation and you are left with a dry aftertaste."
Worst,Bluetongue Premium Lager,2.81,"On-tap at where else - Bluetongue Stadium!

Reviewed in the context of Beer at the Football.

Firstly it isn't VB, so that's a good start.

It actually looks OK, head is a bit frothy, but OK. Filmy lace all over which is a plus as well. Served at Stadium temp means no nose.

Taste is refreshing, which is what you want as well. Macro, yes, bland, yes, but not offensive. Mouthfeel is a plus, well carbonated for style.

Won't be buying a case, tho...."
Worst,Bluetongue Premium Lager,3.39,"Another Aussie Macro beer that aint half bad! That's right you english bitches...I used aint....and I aint gonna stop either! This beer poured Golden into a glass....style of glass I don't know and don't give a SHEET! Standard smell from a Macro brew....grain, yeast, etc. It did come off the palate dry, which to me leans more toward a Beck's/Pils Urquel grouping. SESSION....NO QUESTION! Stay parched my friends!"
Worst,Bluetongue Premium Lager,2.96,"note to begin with, this bottle was terribly skunked.
Appearance is lager like clear yellow with little head remaining.
Smell is skunk, skunk, skunk, i suggest this'd be better straight from the bottle.
Taste is actually good for a lager, not complex but smooth.
Mouthfeel is satifactory, that is all.
Drinkability is, its cheap, not bad flavour, pretty average"
Worst,Bluetongue Premium Lager,2.03,"This brew pours a see through urine colour with decent carbonation that leaves behind a fast vanishing one finger head and very little lacing,the aromas are horrible weak grains and flat wine which is almost very similar to a macro brew,it has a horrible overcarbonted mouthfeel which has body whatsoever and exudes tastes of weak grains again and some pale malts with a touch of light fruitiness right at the end,overall make no mistake this is as close to a macro brew that you will find and does not interest me at all i will avoid this brew at all costs i say you do the same."
Worst,Bluetongue Premium Lager,1.31,"This will be the lowest ranked beer I will ever review. If I ever find another beer that is more repulsive than this one, I may cut off my tongue with an electric meat carver.

There is nothing special about the appearance. Lots of action going on. Very light copper-ish color. Small lacing, small head.

Smells awful. Smells like a lizard fell into my car's air conditioner, died, stayed in there for 13 days and then I turned the AC on max.

I didn't finish this beer. It tastes like carbonated piss. In fact, this is the most carbonated beer I've ever had. Bud Light and Coors Light reign supreme over this beer. Blue Tongue literally tastes and feels more like club soda than actual beer. If anyone drank enough of this to become intoxicated, they should be shot on site.

Mouthfeel is just as bad. It tastes like licking a corroding battery. Its almost as if the brewery stole a bunch of pennies from the homeless, melted them and used them as ingredients in this beer.

The drinkability is rated low because you can't stomach this beer.

May God have mercy on the creators of this beer. There is certainly a special seat in hell for whoever came up with it."
Worst,Bluetongue Premium Lager,2.26,"Pours a very pale colour like distilled urine, strong carbonation with minimal white head, retains thanks mainly to that strong carbonation. Lacing is a fairly standard streaky white. Looks alright.

Nose has a fair hit of hops with a strong POW aroma. Unpleasant sticky sweet fragrance rather like honey, but I think it's a rice adjunct aroma. Pretty standard and a bit unpleasant.

A strong sticky rice flavour on the mid-palate, quite insipid. Mostly saccharine with a bit of a very light phenolic hop towards the back. Finish is very bland, with not much, really doesn't have much of an aftertaste. A bit sweet is all, fairly boring and thin.

Mouthfeel is not too bad, a bit sticky for a pale lager though. A little bit of tingle saves it.

Not a great beer, adjuncty and dull, needs more of everything really."
Worst,Bluetongue Premium Lager,2.62,"Pale gold pour with a rapidly fading dismal head. Lively carbonation.
Aroma is of grainy malt, lemon juice and some faint grassy and metallic hops. Typical boring aussie lager.
Very similar flavours. Grainy aussie malt combining with a weak metallic bitterness threatens to block out any other flavours.
Active carbonation suits the style well."
Worst,Bluetongue Premium Lager,2.51,"Ouch, this was kind of a disappointing lager.

Light golden color with little head, very noticeable skunky smell at first, and on first couple of sips.

Skunkiness eventually gives way to a slightly malty flavor, with not much else happening.

As a plus, it has an OK finish & aftertaste, but not what I was hoping for (a lager to go with my roast chicken)."
Worst,Bluetongue Premium Lager,2.51,"Wow lot of hate for this beer, but hey its suppose to be a non offending lager for all those living in Oz. Its like a gateway beer but lets be serious its a quality limited taste/offending lager. But yes it didn't live up to any expectations.

Appearance- A very pale golden lager, its full of carbonation
Nose- None wait- Like a lager, with limited sweet carmel malt,
Taste- Initially nothing, rather its all about mouthfeel and slight bitterness. After much hunting, there is sweet malt and flavors. I agree with others in that there is something sharp/herbal&grassy in there.
Mouthfeel is nice and effervescent with a slick medium/light body.
Unlimited Drinkable- because of its great mouthfeel"
Worst,Bluetongue Premium Lager,3.45,"Pale yellow. No head (sigh). Smells macro lagerish. That weird bitter (""crisp"" and ""clean"") twinge, you know? But the taste is actually very pleasant. It is clean. Perhaps not quite so crisp, but it's a bit sweet, has a little body to it. Very pleasant drinking on warm (probably not hot) evenings on the bay...

But, hey, I'm also a sucker for the marketing aspects - I like the little lizard. The graphics on the glasses do it for me (it's the lizard again, of course)."
Worst,Bluetongue Premium Lager,1.64,"I paid premium dollar for this boutique priced, beer. Label say Tasmanian bittering hops and late imported Hallertauer hops. I think that means, cheap Pride of Ringwood for bittering, and that the Hallertauer missed the wort and spilled on the floor.

It poured with a nice big quick disappearing head.

Aroma is slightly grassy with a chemical smell that is so typical for Pride of Ringwood.

Taste is similar and a tad sweet,but quite drinkable if you drink it from the bottle close to freezing point. (stay away from glassware since you might inhale the skunk aroma)

It's quite lively with more head and effervescence then VB XXXX etc. But for $60 a carton it should be gnomes dancing on my palate. Last time I felt this stupid after purchasing a carton of beer must been when I bought a carton of Hahn Ice."
Worst,Bluetongue Premium Lager,2.62,"This pours a clear golden colour. Minimal head and not a lot of visible carbonation.

I get a little bit of fruitiness but only when I give it a good shake up in the glass. Not a lot else.

Just a big glass of bland. A bit of sweetness in there which I think would get a bit too much after a while.

Not even anything to recommend it with regards to mouthfeel.

A very average brew."
Worst,Bluetongue Premium Lager,3.03,"A: Straw, 1 finger head...crisp, clean, amazing amount of carbonation - full on, like a spa bath nearly ;-)
S: Typical grassy lager hops, touch of fruityness. & they seem keen on using caramel in their beers
T: initial sweetness across the palate, carbonation a little milder than it looks...little fruity, followed by only a minute hint of hops bitterness to finish. Little dry, & does finish clean. Once again some caramel (their light has a heap of caramel)
M: Light to medium, crisp, & alive with carbonation.
D: very typical of a mainstream aussie macro lager...only a tad sweeter & fruitier. Still had that renowned dank chemical metallic aftertaste, but nowhere near as pronounced as VB, Melb etc. Maybe its our water!!!
Could drink more of this & would choose this over some other mainstream macros like VB, CUB, but maybe a little too alive in carbonation for me."
Worst,Bluetongue Premium Lager,2.86,"Appearance - 3.0
Poured a finger and a half of white head that quickly reduced to a paper thin layer over a very pale straw body.

Smell - 2.0
Barely any aroma whatsoever, all I got was an odd chemical smell.

Taste - 3.0
The lack of off flavours and pride of ringwood metal puts this a cut above the macro lagers of Australia. Sadly, there is little other taste to recommend it by - sugary sweetness, faint husk and grain flavour, very little hop character or bitterness, and a dry finish with little aftertaste.

Mouthfeel - 3.0
Moderately carbonated, feels a little watery but goes down easily.

Drinkability - 3.5
Very easy to drink, sessionable too, but not for those who like their beer to have taste.

OVERALL - 2.85
The blokes at Bluetongue obviously believe in the philosophy that a blonde lager should be crisp, refreshing, and almost devoid of flavour. This said, I would rate this above Australian brewed Heineken and any Aussie macro lager you care to name with the exception of Boag's Draught. Not a bad beer, but hardly a craft beer."
Worst,Bluetongue Premium Lager,3.35,Poured a medium straw colour with a finger width head that dissipated rather quickly. Has a rather fruity odour which reminds me of plums and cherries. It has a rather sweet flavour and is really light and refreshing on the palate. Very easy to drink and would be something suitable for a BBQ at the beach. I was pleasantly surprised with this beer.
Worst,Bluetongue Premium Lager,2.49,"A: Light colored hay with a nest of bubbles at the bottom of the glass, releasing some to float to the surface. Head is a nice, snow white pillow resting on top of the body.

S: Astringent hops, slightly sour grains, little bit of skunk and coins.

T: Ugh. Tastes like white grape juice with a stale grainy aftertaste. Finishes copper with mineral aspects. Not going to spend anymore time on this.

M: Medium body with a lot of carbo sting.

D: The beers appearance had something going for it but it went downhill fast. I wonder if this beer didn't make the trip from down under gracefully. Regardless, its not very good and I wouldn't recommend it to anyone."
Worst,Bluetongue Premium Lager,2.43,"Man I hate this beer and what it represents.

Bluetongue is (part ?)-owned by a prominent Sydney media player, and has been a remarkable success story in how one can convince the beer-swilling populace that they don't have to remain loyal to VB or New.

I wish I had a buck for every BBQ coversation I've had where the bloke says ""Did you say you're into beer ? Have you tried that Bluetongue... jeez it's good"".

So it's got a very, very big market: the brand-loyal beer drinker who is open to trying something ""premium"" (other than Crown Lager).

But for those who actually do know their ales from their lagers, it is a disappointing beer. Starts with nice grain & malt & hop aromas, but it all slips away into an incipid flavour & mouthfeel.

Stick to Cascade Premium Lager, is my suggestion."
Worst,Bluetongue Premium Lager,3.78,"Bluetongue's pale, straw gold lager is crystal clear and teeming with standard sized bubbles that race to the surface. The bright white head drops shortly, but a thin surface covering is maintained by the rising bubbles; and it does leave some nice rings of craggy lace in its wake.

The nose is lightly skunked (this has a green bottle, whereas their pilsner is brown), but not enough to overshadow its sweetish malt and remaining grassy hops.

In the mouth it's effervescent and crisp with a medium body.

The flavor is fuller than might be expected, and offers some lightly sweet and surprisingly grainy maltiness (I was expecting more adjunct) and grassy and floral hop flavors. It's backed by a solid bitterness, and it finishes dry with a quick passing note of grainy malt that fades to reveal some some residual hop flavor and bitterness.

Overall, this compares quite nicely with many European lagers. It's refreshing, rounded, and has enough character and integrity to keep it interesting and rewarding for more than one go round. Quite nice!"
Worst,Bluetongue Premium Lager,2.23,"Green 12 oz bottle. Reptile on the label has a blue tongue. Quick blurb on the back claims its naturally brewed in the finest traditions of Australia's Hunter Valley. Ok, fair enough, I'm just curious what the fine tradition Hunter Valley has? Anyway on to the brew at hand. Poured into a pils glass it forms a decent fizz head that falls to a thin cover and spotty lace. The body of this brew is amazingly pale and ultra highly filtered, hardly a shade of color to this.

Light, sweet malts hit the palate first. Heavy Grainy, wheat, hay aspect to this and not all that clean to me. It's always been hard for me to describe most Euro Pales, there is something about them that reminds me of a baby's diaper type funkyness too them. Must be something in the malts I would guess because as with the others this is a fresh offering. A bit of a cooked vegetables on the backside. Finishes fairly crisp.

Notes: A long way for this beer to come to be average to below average, and at 4.9% delivered from great distances I can see this being short lived. All told it was one and done."
Worst,Bluetongue Premium Lager,2.94,"Lightish champagne gold. Filmy head, which disappears very quickly. Minimal lacing and carbonation. Quite insipid looking.

Sweet hoppiness on the nose, very light. Hints of honey, but rather reminiscent of a plain lager. It's ok, but a little bland.

Nice sharp entry on the palate. Crisp bitterness and a hint of lager yeastiness. Drops away very quickly to a watery aftertaste. It's remarkably bland, but I do believe it's better than the generic Australian swill. It's an easy drinking, rather forgettable beer."
Worst,Bluetongue Premium Lager,2.57,"I am drinking a bottle of this chilled in a pint glass.
The beer pours a bright clear gold color with bleached white head that foams up 1 cm and fades quickly to a thin sruface layer. The aroma is grainy malt and dominant skunkiness. uh oh!
First sip reveals lite to medium body with fine mild carbonation.
Flavor is starting sweet caramel and sugar witha bit of spicy and grassy hops moving in and then finishes grainy and husky malt. The skunk does not come through on the flavor much as the nose had advertised. A decent enough drinking beer that goes down easy. i wish it didnt smell so bad!"
Worst,Grolsch Krachtig Kanon,2.49,"Visited Amsterdam; made a grocery store run and picked up a dozen random bottles. This was one, and I didn't even check the ABV until halfway through (shortly after thinking, ""good lord, this is sweet"").

It *is* sweet. Cloyingly sweet. And sharp. And malty, but otherwise bland and only slightly beery. Interesting, I guess, but no one's version of a great beer."
Worst,Grolsch Krachtig Kanon,2.39,"Light orange with a quickly disappearing layer of foam, which makes it look like a root beer within a few seconds. The smell is not that bad: fresh, herby and yeasty. The taste however is: an unholy matrimony of sugar and booze with some malt. No attempt has been made to hide this guy's huge abv. Though it can be pretty refreshing despite its abv, please skip this one. Taste should always be priority number one."
Worst,Grolsch Krachtig Kanon,1.24,"Served in a flute at 6*C
Appearance - Standard lager colouration, heavy CO2 and rocky head that dies off instantly and leaves little lace.

Smell - Oddly chemical with grainy corn possibly.

Taste - Medical alcohol and a very off putting chemical element.

Mouthfeel - Watery and metallic.

Overall - The drink-ability of this one is almost nil. Drain pour unless you are a homeless park drinker!!! (I don't mean that to be as harsh as it sounds I do feel for people in that situation but still.... this is a beer I associate with homeless alcoholics not a good look or a good beer) My advice is avoid this one."
Worst,Grolsch Krachtig Kanon,2.49,"Not amazend me. Strange and difficult. Malty aroma and flavor, very sweet. Definitely feel the alcohol and it's not a plus. Slightly saturated. I would not return to this beer."
Worst,Grolsch Krachtig Kanon,2.23,"Dark yellow, almost pale orange colour; nice head, absolutely clear. Not much in the nose, maybe some orange, no hops, fairly sweet. It tastes of sweet corn and slightly artificial. Undercarbonated.
Honestly there is no reason to drink this beyond getting drunk fast. There is nothing really revolting about this, but neither is there anything good."
Worst,Grolsch Krachtig Kanon,1.94,"Picked up a 500ml can at Albert Heijn supermarket. A beer calling itself ""Kanon"" is not something I can resist.

I wish I had though.

Kanon pours like a lazy lager, slightly gloopy but bright and golden. Mildly carbonated, with a bit of white fluff pretending to be a head. Visually interchangeable with any other ""superlager"" (think Gordon's Finest Platinum and siblings).

The nose, while initially pleasantly fruity, quickly turns ugly: solvents and booze, with a bland undertow of dough-like malt. A bit chemical. Literally takes 2 seconds to lose all fragrance in the glass.

Flavour is booze, layered with booze, with hints of booze and a delicate touch of booze. Seriously: it's a mouth-numbingly boozy and altogether unpleasant monster of a beer. While there are plenty beers around with higher ABV, this is one of those beers which seems to be designed just to show off the booziness.

Overall, this beer does not seem to be designed for people who actually enjoy drinking beer. People who enjoy getting drunk possibly might like it, as it gets the job done quickly, if a little unpleasantly."
Worst,Grolsch Krachtig Kanon,3.45,"With incredible strength that lands this massive lager somewhere between a blonde dopplebock and an imperial pilsner, the beer piques my interest in ways that I hadn't thought possible during my travels in Curacao. Taking a break from island activities and settling in with this beer and a good old American basketball game on television makes for one memorable evening.

The beer opens with a hearty pilsner pour that showcases its immense malt additions with strong honey-straw colors, firm golden highlights, and brilliant clarity. Racy carbonation fuels a stark white head that retains well for half the session, but the foam eventually succumbs to the enormous alcohols.

Honey, herbs, flowery notes, and a grainy-sweet scent emit from the glass and fill the nose with a strong presence of freshly kilned barley, baking bread, cookie dough, and springtime bouquet. Because of the light character of malt and hops, the strong alcohols allow for a rosy spirits scent to emerge.

Malt forward flavors capture well the taste of honey, sweet grains, bread dough, and powdered sugar with much more concentrated taste than the standard strength versions of pilsner beer. Balanced with noble German hops, the floral aromas turn honey-like with perfume and bright taste. Lightly herbal, early notes of lemongrass and fresh grasses turn mildly spicy and bitter to finish. Apple-like sulfur and esters allow for fruitiness that shares pear and apricot notes to rise from time to time.

Medium-full in texture, the residual sweetness gives the beer a fuller and somewhat oily feel, similar to corn syrups. Peppery carbonation gives a zesty mouthfeel with mild carbonic bite in mid palate and finish. The beer closes with very warm alcohols, semi-dry maltiness, and stubborn sweetness to persist in aftertaste.

The strength of Kanon definitely earns its namesake with the power that's twice that of the standard pilsner. This lands the beer somewhere between Samichlaus Helles and a plethora of American microbrewed imperial pilsners."
Worst,Grolsch Krachtig Kanon,2.71,"We pour a glowing golden brew. It holds a one finger head of big tannish bubbles. This shows nice retention, leaving spots of lacing all around the glass. Carbonation appears highly active, and no sediment or haze is noted. The nose is sweet, with huge booze, and cloying synthetic strawberry sweetness. The malts are adjuncty and bitter, but lighten up with a pale toast around the edges. With warmth come light banana esters, but even these seem forced and fake. Our first impression is in regard to the surprising bitterness. As we sip, that same cloying sweetness from the nose comes in the form of dextrin sugars and concentrated berry syrups. Booze is apparent right off the bat, giving black pepper spice and lactic sourness. The middle peaks with fusel, fiery booze, decimating all flavoring besides the pale malt base. The malts enhance a bit towards the end, with more caramel sweetness and depth, and some of that toast from the nose begins to seep out. Otherwise, the booziness reigns king and continues through to the end. The aftertaste breathes bitterly of booze and stale adjuncty malts, under ripe bananas, and light caramel. The body is medium, and a bit on the syrupy side, while carbonation is higher. The bubbles prickle the tongue, and leave a big foam throughout the mouth. This initially coats, but eventually dries with astringency from all the massive booziness. There is okay slurp and smack with each sip. The abv is huge, and the beer drinks slowly for that reason.

Overall, what we enjoyed most about this brew was the nose. While it seemed way overdone, muddy, and forced, some of the notes enlivened the nostrils. The flavoring suffered from being overly boozy, and you really had a hard time getting past that to find much of anything at all. Had they been willing to subdue that a bit more, it could have potentially been a much more curious, complex drink."
Worst,Bud Light Mixxtail Firewalker,2.87,"Who says that drinking beer CAN't be fun? I live to seek out new CANned beers for The CANQuest (tm) & sometimes things like this surface.

From the CAN: ""Premium Red Hot Cinnamon Apple Cocktail"".

A 25-fl. oz. CAN!?! A-BInBev must love to see me suffer! The Crack! was more like a CANic boom & required a crane to CANmence the Glug. Once I got it started, it acted like pop, fizzing & producing a skim of shimmering head that quickly dissipated. Color was Amber (SRM = > 7, < 9) with NE-quality clarity. Nose smelled like cinnamon-spiced apple juice, which was not all that bad, CANpared to the previous Mixxtail Hurricane. Mouthfeel was thin & watery. The taste was apples & cinnamon, but jeez-o, man, it was as sweet as pop! Whew. This whole series has been far sweeter than what I like to drink, indicating that perhaps I am not its target audience. Finish was semi-sweet with the cinnamon adding just enough of a spicy bite to keep it from being outright sweet. However, it still left me sweating with a sugar rush. Phew."
Worst,Bud Light Mixxtail Firewalker,1.79,"Aroma and flavor is cinnamon, mild apples and a real bad alcohol burn that takes over. Really did not care for this, the cinnamon wasn't bad but the last half wasn't good."
Worst,Bud Light Mixxtail Firewalker,4,Apple cinnamon flavor very addictive and just want to keep drinking more and more of this drink. I think this as a good alternative to any apple cinnamon liquor for less drunkeness
Worst,Bud Light Mixxtail Firewalker,2.29,"Bud Light Mixxtail Firewalker - Anheuser-Busch. Not my type of drink by any means, but I'm trying to clean out my fridge, so here we go... Poured from the 16 oz can into a pint glass, this concoction's head is nonexistent, zero lacing, and an amberish body. I'll give them that.

This aroma of this beverage is that of an angry stripper.

This tastes like an apple Jolly Rancher hard candy on bath salts & it wants to devour me. Please send help!

The mouthfeel here is just weird, ok? Just...weird..."
Worst,Bud Light Mixxtail Firewalker,1,"This was a challenge for me to accomplish. Amber colored. Smell was cinnamon with some apples. Apples quickly took a backseat to cinnamon. This led to a disturbing mouthfeel. Very cloying and it put a fire in my belly, a raging bonfire to be exact. I like cinnamon flavored liqueurs, not in my beer however. This had me curled up in the fetal position and whimpering like a puppy after finishing this. Never to have again."
Worst,Bud Light Mixxtail Firewalker,4,"Bud Light Mixxtail Firewalker brewed by Anheuser-Busch, with an ABV of 8.0% This brew pours out a deep golden amber color with a Small White Head. The head to this brew goes down fast. The smell of Bud Light Mixxtail Firewalker nis sweet with apple cinnamon. The smell is kinda puts me in the mind of a green apple candy, not saying that is a bad thing. Now for the taste, it is sweet apple with a nice cinnamon kick. The cinnamon spice in this brew is nice touch to this brew. You really can't pick up on the 8.0% ABV in this brew. There is a lot going on in this brew. I like the taste of this brew. Bud Light Mixxtail Firewalker has a nice balance to it, there is nothing overpowering about this brew. The mouthfeeel bold rich, spicy,and smooth. Overall I'm giving Bud Light Mixxtail Firewalker a solid 4 out of 5. I would buy this brew again. I'm on the fence with this one, however I do like the taste of this brew. Anheuser-Busch did a nice job with this one."
Worst,Bud Light Mixxtail Firewalker,3.4,"I guess my love for cinnamon out weighs the lack of beer qualities this so-called beer posesses. But, truthfully, I did enjoy drinking a 25 ounces can of this stuff and in doing so was wishing I was sitting by a bonfire on a chilly night. And as for rating this against other styles, I'm not sure how to do that, since this is just more or less a weak cinnamon drink with beer ABV."
Worst,Bud Light Mixxtail Firewalker,1.42,"Ahhhh yes...Sitting around with good ole friends from my college years ( which only ended a year ago mind you ) drinking some of the usual swills they have always found appealing. Usual BMC crap and occasionally when they felt like being aristocratic wise guys, A Killians Irish penny flavored water...I mean Red.

Nice to see the ole boys, a few of them now married and near obese far cries from their past selves. And still drinking like they are from the slums.

Handed this is what I think was a 10oz can? Maybe?

Look - I won't even pretend I poured this into a glass. So your guess is as good as mine.

Smell - Mmmm...High dosage of cinnamon and rubbing alcohol.

Taste - Overload of cinnamon that could be confused for a terrible alcoholic heat. Rubbing alcohol with cheap rotten grains.

Feel - Highly carbonated with a light body that burns like crabs on the black sea. And I don't mean fishing,

Overall - Why anybody would purchase this on a 90 degree Michigan day is far beyond my level of comprehension. Why anybody would purchase this for any reason is also beyond my comprehension. I just don't understand the whole cinnamon alcohol kick people in my age range ( 21-34 ) are onto."
Worst,Bud Light Mixxtail Firewalker,1.78,These Mixxtails are a piss-poor followup to the thoroughly acceptable Ritas. Firewalker in particular tastes about as artificial as apple/cinnamon can taste. Really embarrassing release that will (unsurprisingly) sell.
